Time,SG 1,SG 2,SG 3,SG 4,SG 5,SG 6,Hall Effect
2.868999958,7.135727117,0.487516485,-6.20275711,-1.47445474,-5.065604891,0.569122651,-0.002624989
2.870003223,7.140839613,0.486877383,-6.200519875,-1.471899204,-5.067841013,0.567524951,-0.002624989
2.871002197,7.145632578,0.483362322,-6.206272765,-1.475413066,-5.073591041,0.561134151,-0.002624989
2.872001171,7.153940384,0.485279628,-6.20403553,-1.471899204,-5.073910487,0.564329551,-0.002624989
2.873000145,6.911416355,0.472817139,-6.22193341,-1.483718558,-5.093077247,0.551547951,-0.002624989
2.874001026,6.730561809,0.471219384,-6.23024314,-1.487871304,-5.101382843,0.552506571,-0.002624989
2.875000954,6.730561809,0.471219384,-6.23024314,-1.487871304,-5.101382843,0.552506571,-0.002624989
2.876003265,7.013985806,0.488475138,-6.22065499,-1.476690834,-5.094674477,0.571359431,-0.002624989
2.876999855,7.126141187,0.495185709,-6.219696175,-1.473496414,-5.096271707,0.579028391,-0.002624989
2.878000259,7.181100519,0.500298525,-6.214582495,-1.47285753,-5.099785613,0.584141031,0.007352829
2.879000187,7.18781067,0.500298525,-6.21234526,-1.472538088,-5.099466167,0.582223791,0.007352829
2.880002022,7.190366918,0.497742117,-6.212664865,-1.475093624,-5.100743951,0.578069771,0.007352829
2.880999088,7.208899716,0.516595626,-5.887306975,-1.462315944,-5.081577191,0.597242171,0.007352829
2.881999016,7.199952848,0.507328647,-6.033686065,-1.470301994,-5.088285557,0.589253671,0.007352829
2.882998943,7.199313786,0.512121912,-6.00140596,-1.46646869,-5.084771651,0.595964011,0.007352829
2.884001255,7.199313786,0.512121912,-6.00140596,-1.467746458,-5.084132759,0.595644471,0.007352829
2.885000229,7.183656767,0.504452688,-6.21298447,-1.474135298,-5.089563341,0.589573211,0.007352829
2.886000156,7.176946616,0.500298525,-6.213943285,-1.475732508,-5.090202233,0.584780111,0.007352829
2.887000084,7.173112244,0.495824811,-6.21170605,-1.476690834,-5.089563341,0.579347931,-0.020513535
2.888000965,7.173112244,0.495824811,-6.21170605,-1.476690834,-5.089563341,0.579347931,-0.020513535
2.888998985,7.170236465,0.491351097,-6.21170605,-1.47924637,-5.089563341,0.572957131,-0.020513535
2.890002251,6.903108549,0.470580282,-6.225449065,-1.489149072,-5.098827275,0.550908871,-0.020513535
2.89099884,7.029642825,0.476971302,-6.220335385,-1.482121348,-5.089243895,0.558897371,-0.020513535
2.891999245,7.049773278,0.483362322,-6.217139335,-1.475732508,-5.081577191,0.566246791,-0.020513535
2.892999172,7.145952109,0.490392444,-6.213943285,-1.4680659,-5.074229933,0.573915751,-0.020513535
2.894000053,7.145313047,0.491031546,-6.215221705,-1.4680659,-5.073591041,0.575832991,-0.020513535
2.894998074,7.14307633,0.490392444,-6.212025655,-1.46966311,-5.072952149,0.574874371,-0.020513535
2.895998001,7.142756799,0.488475138,-6.210108025,-1.472538088,-5.073591041,0.572637591,0.023188591
2.896997929,7.146591171,0.487516485,-6.20595316,-1.474135298,-5.073271595,0.570081271,0.023188591
2.898001194,7.16224819,0.501576729,-5.929494835,-1.463913154,-5.060813201,0.582862871,0.023188591
2.898999214,7.16224819,0.507328647,-5.82818005,-1.459440966,-5.058896525,0.587975511,0.023188591
2.900004864,7.170236465,0.507328647,-5.82818005,-1.459440966,-5.058896525,0.587975511,0.023188591
2.901000023,7.158413818,0.495824811,-5.97008467,-1.470301994,-5.068799351,0.577750231,0.023188591
2.901998997,7.154579446,0.497103015,-6.208829605,-1.473176972,-5.076466055,0.579347931,0.023188591
2.902997017,7.15905288,0.498381219,-6.210108025,-1.472218646,-5.079341069,0.581584711,0.023188591
2.903996944,7.162567721,0.497742117,-6.211386445,-1.472218646,-5.084771651,0.580626091,0.023188591
2.904995918,7.169916934,0.497103015,-6.21298447,-1.473496414,-5.089243895,0.577430691,-0.025570393
2.905994892,7.169916934,0.497103015,-6.22512946,-1.48563521,-5.105855087,0.559536451,-0.025570393
2.906993866,6.991618636,0.485599179,-6.217778545,-1.479885254,-5.102021735,0.566246791,-0.025570393
2.907995224,6.965736625,0.486877383,-6.21873736,-1.480524138,-5.103618965,0.566246791,-0.025570393
2.908994198,7.169597403,0.491351097,-6.217139335,-1.476371392,-5.100743951,0.571678971,-0.025570393
2.909996033,7.169597403,0.49870077,-6.21362368,-1.469982552,-5.095632815,0.580626091,-0.025570393
2.911007881,7.185573953,0.501257178,-6.2149021,-1.46966311,-5.094674477,0.583182411,-0.025570393
2.912009239,7.183337236,0.501257178,-6.2149021,-1.46966311,-5.094674477,0.583182411,-0.025570393
2.91300106,7.183656767,0.502215831,-6.213943285,-1.4680659,-5.091799463,0.586058271,-0.025570393
2.914000034,7.199313786,0.519471585,-6.195406195,-1.454649336,-5.072952149,0.600118031,0.02872467
2.914998055,7.195159883,0.514039218,-5.93492812,-1.45848264,-5.074868825,0.595005391,0.02872467
2.915999889,7.187491139,0.504772239,-6.0870601,-1.467746458,-5.082216083,0.585419191,0.02872467
2.916998863,7.177266147,0.499978974,-6.099524695,-1.473496414,-5.082854975,0.580945631,0.02872467
2.918000221,7.167360686,0.49870077,-6.195406195,-1.474774182,-5.083493867,0.580945631,0.02872467
2.919001102,7.157135694,0.497422566,-6.207551185,-1.475093624,-5.081896637,0.580306551,0.02872467
2.92000103,7.151384136,0.495185709,-6.207551185,-1.475413066,-5.079979961,0.578389311,0.02872467
2.921000004,7.148508357,0.492629301,-6.208190395,-1.474135298,-5.078063285,0.575193911,0.02872467
2.922000885,7.146591171,0.487516485,-6.20723158,-1.474135298,-5.074549379,0.566566331,0.02872467
2.922999859,6.867001546,0.468023874,-6.22193341,-1.484357442,-5.088605003,0.545476691,-0.031499863
2.924002171,6.867001546,0.468023874,-6.22193341,-1.484357442,-5.088605003,0.545476691,-0.031499863
2.925002098,6.728005561,0.461313303,-6.223531435,-1.486912978,-5.088924449,0.538766351,-0.031499863
2.926000118,7.014305337,0.483042771,-6.208829605,-1.469024226,-5.070077135,0.562092771,-0.031499863
2.927000046,7.138283365,0.487836036,-6.20851,-1.467107574,-5.068160459,0.568803111,-0.031499863
2.927999973,7.140200551,0.490711995,-6.206272765,-1.467427016,-5.068799351,0.572637591,-0.031499863
2.929000854,7.14307633,0.489753342,-6.206272765,-1.470301994,-5.072632703,0.573276671,-0.031499863
2.930001259,7.148827888,0.489433791,-6.206911975,-1.472538088,-5.077424393,0.571998511,-0.031499863
2.931003094,7.169277872,0.507967749,-5.854707265,-1.46167706,-5.064646553,0.590212291,-0.031499863
2.93200016,7.167041155,0.499339872,-6.017066605,-1.470301994,-5.073591041,0.581904251,0.022866726
2.933001041,7.172473182,0.502215831,-6.018345025,-1.470940878,-5.076785501,0.585738731,0.022866726
2.933999062,7.175348961,0.50189628,-6.13052638,-1.470940878,-5.080938299,0.586058271,0.022866726
2.934998989,7.172153651,0.498381219,-6.21426289,-1.476690834,-5.087966111,0.582223791,0.022866726
2.936000824,7.172153651,0.498381219,-6.21426289,-1.476690834,-5.087966111,0.582223791,0.022866726
2.937001228,7.175988023,0.498381219,-6.213943285,-1.47764916,-5.087966111,0.581904251,0.022866726
2.937999249,7.185573953,0.498381219,-6.21554131,-1.475413066,-5.092438355,0.580626091,0.022866726
2.93900013,7.172153651,0.477610404,-6.2340784,-1.49202405,-5.114480129,0.560175531,0.022866726
2.940001965,6.896078867,0.479847261,-6.230562745,-1.488190746,-5.112563453,0.561773231,0.022866726
2.940998077,7.072459979,0.490072893,-6.22257262,-1.479885254,-5.103938411,0.570720351,-0.015192032
2.941998005,7.090034184,0.490392444,-6.22193341,-1.47924637,-5.103299519,0.571359431,-0.015192032
2.942998886,7.187171608,0.49870077,-6.214582495,-1.469982552,-5.095952261,0.580945631,-0.015192032
2.943998814,7.182059112,0.49870077,-6.2149021,-1.471579762,-5.095313369,0.581904251,-0.015192032
2.945000172,7.17822474,0.500298525,-6.21362368,-1.469982552,-5.093077247,0.582543331,-0.015192032
2.945998192,7.174709899,0.500618076,-6.21106684,-1.470301994,-5.088605003,0.583501951,-0.015192032
2.94700098,7.172792713,0.499659423,-6.20978842,-1.470301994,-5.087007773,0.581265171,-0.015192032
2.947999954,7.172792713,0.499659423,-6.20978842,-1.470301994,-5.087007773,0.581265171,-0.015192032
2.949002266,7.185573953,0.514997871,-5.936526145,-1.459760408,-5.070396581,0.596283551,-0.015192032
2.950003147,7.182059112,0.500298525,-5.993415835,-1.4680659,-5.071354919,0.580306551,0.007688999
2.950997829,7.157135694,0.496463913,-6.09792667,-1.470301994,-5.071354919,0.577111151,0.007688999
2.951998234,7.148508357,0.49230975,-6.204994345,-1.474135298,-5.072632703,0.574235291,0.007688999
2.952998161,7.142117737,0.491670648,-6.20531395,-1.473496414,-5.071354919,0.572957131,0.007688999
2.953997135,7.13988102,0.490072893,-6.20467474,-1.473815856,-5.070396581,0.571359431,0.007688999
2.954997063,7.13988102,0.487836036,-6.20531395,-1.473496414,-5.071035473,0.568164031,0.007688999
2.95599699,6.771781308,0.466106568,-6.221613805,-1.48563521,-5.087966111,0.545796231,0.007688999
2.956996918,6.923878064,0.4763322,-6.212025655,-1.475732508,-5.078063285,0.554743351,0.007688999
2.957996845,6.932824932,0.475693098,-6.213304075,-1.47605195,-5.079021623,0.553145651,0.007688999
2.958994865,6.932824932,0.482403669,-6.211386445,-1.47126032,-5.076146609,0.563051391,-0.005064011
2.959999084,7.084921688,0.482403669,-6.211386445,-1.47126032,-5.076146609,0.563051391,-0.005064011
2.960999012,7.144993516,0.490711995,-6.20851,-1.467746458,-5.073910487,0.572957131,-0.005064011
2.961994171,7.145632578,0.491351097,-6.21042763,-1.469982552,-5.077104947,0.574874371,-0.005064011
2.962994099,7.150425543,0.496144362,-6.20723158,-1.469343668,-5.081257745,0.579987011,-0.005064011
2.963994026,7.179502864,0.51148281,-6.19125133,-1.45848264,-5.068799351,0.593088151,-0.005064011
2.965010166,7.184934891,0.508606851,-5.87548159,-1.463913154,-5.071993811,0.587975511,-0.005064011
2.96600008,7.183017705,0.50189628,-6.033046855,-1.469024226,-5.079660515,0.580306551,-0.005064011
2.967000961,7.185893484,0.504452688,-6.09536983,-1.467746458,-5.080618853,0.584141031,-0.005064011
2.967998981,7.184934891,0.503174484,-6.188374885,-1.472218646,-5.086368881,0.584141031,-0.001366138
2.969000816,7.179502864,0.501576729,-6.215860915,-1.47445474,-5.092118909,0.585738731,-0.001366138
2.970001221,7.181739581,0.504772239,-6.2149021,-1.474135298,-5.092118909,0.588614591,-0.001366138
2.971000195,7.18461536,0.504133137,-6.213943285,-1.47445474,-5.092757801,0.587336431,-0.001366138
2.972001076,7.18461536,0.504133137,-6.213943285,-1.47445474,-5.092757801,0.587336431,-0.001366138
2.973001957,7.186852077,0.497422566,-6.215860915,-1.477968602,-5.098507829,0.579987011,-0.001366138
2.973999977,6.8778656,0.476651751,-6.22896472,-1.489468514,-5.115119021,0.557938751,-0.001366138
2.975000858,7.094188087,0.487196934,-6.22193341,-1.48084358,-5.100424505,0.567205411,-0.001366138
2.975998878,7.15266226,0.490072893,-6.222253015,-1.47764916,-5.095313369,0.573596211,-0.001366138
2.97700119,7.176307554,0.49550526,-6.218417755,-1.472218646,-5.089882787,0.580945631,0.001480579
2.978000164,7.174070837,0.497422566,-6.21745894,-1.470301994,-5.085729989,0.582862871,0.001480579
2.979001045,7.170236465,0.494546607,-6.218417755,-1.47126032,-5.084771651,0.578708851,0.001480579
2.980000019,7.167360686,0.492948852,-6.211386445,-1.471579762,-5.080618853,0.576152531,0.001480579
2.9810009,7.179822395,0.507009096,-5.89274026,-1.460718734,-5.061771539,0.589253671,0.001480579
2.982002258,7.170875527,0.499339872,-6.066924985,-1.468385342,-5.068799351,0.580626091,0.001480579
2.982999802,7.167360686,0.499339872,-6.029211595,-1.468704784,-5.068479905,0.580306551,0.001480579
2.98400116,7.167360686,0.499339872,-6.029211595,-1.468704784,-5.068479905,0.580306551,0.001480579
2.985002041,7.156816163,0.494546607,-6.151939915,-1.473176972,-5.074868825,0.577750231,0.001480579
2.986001968,7.145632578,0.490072893,-6.20851,-1.478288044,-5.076785501,0.575193911,0.001480579
2.986999989,7.139561489,0.491351097,-6.211386445,-1.47764916,-5.077424393,0.576472071,-0.004713535
2.987998962,7.14307633,0.491990199,-6.207551185,-1.47445474,-5.074549379,0.574554831,-0.004713535
2.988999844,7.13029509,0.46994118,-6.221613805,-1.488510188,-5.092438355,0.551228411,-0.004713535
2.990002155,6.888090592,0.466426119,-6.222892225,-1.488190746,-5.093716139,0.545157151,-0.004713535
2.990999222,6.973085838,0.4763322,-6.2149021,-1.47764916,-5.084132759,0.555382431,-0.004713535
2.991999149,7.000565504,0.481445016,-6.213943285,-1.473496414,-5.080618853,0.560175531,-0.004713535
2.993000031,7.153301322,0.490711995,-6.21042763,-1.467746458,-5.076785501,0.570081271,-0.004713535
2.994000912,7.157774756,0.493587954,-6.21170605,-1.466788132,-5.078702177,0.576791611,-0.004713535
2.994998932,7.160650535,0.496463913,-6.212025655,-1.467427016,-5.080299407,0.579347931,0.017259121
2.996001244,7.160650535,0.496463913,-6.212025655,-1.467427016,-5.080299407,0.579347931,0.017259121
2.997001171,7.162887252,0.497422566,-6.213304075,-1.469982552,-5.086368881,0.578389311,0.017259121
2.998000145,7.167999748,0.498061668,-6.208190395,-1.469982552,-5.087646665,0.580626091,0.017259121
2.998998165,7.19420129,0.519791136,-5.77640404,-1.456565988,-5.071993811,0.599798491,0.017259121
3.000001907,7.183976298,0.507648198,-6.09217378,-1.469024226,-5.084771651,0.587336431,0.017259121
3.000998974,7.182378643,0.506050443,-6.15801241,-1.470940878,-5.088285557,0.586058271,0.017259121
3.001999855,7.180141926,0.50189628,-6.21298447,-1.475732508,-5.094993923,0.583501951,0.017259121
3.003000259,7.177266147,0.504452688,-6.212025655,-1.471899204,-5.093077247,0.587016891,0.017259121
3.004000187,7.175348961,0.502854933,-6.21426289,-1.473496414,-5.092757801,0.584141031,-0.023131371
3.005001068,7.176307554,0.501576729,-6.21170605,-1.471579762,-5.090202233,0.582543331,-0.023131371
3.006000042,6.840160942,0.478569057,-6.22640788,-1.486912978,-5.107452317,0.557938751,-0.023131371
3.007000923,6.995772539,0.483042771,-6.217139335,-1.478288044,-5.097549491,0.561453691,-0.023131371
3.008000851,6.995772539,0.483042771,-6.217139335,-1.478288044,-5.097549491,0.561453691,-0.023131371
3.009003162,7.015902992,0.480805914,-6.217778545,-1.479565812,-5.096910599,0.558897371,-0.023131371
3.010005951,7.080767785,0.485599179,-6.212025655,-1.47445474,-5.088924449,0.564010011,-0.023131371
3.01100111,7.15905288,0.494227056,-6.20978842,-1.467746458,-5.079341069,0.575832991,-0.023131371
3.012000084,7.153301322,0.494546607,-6.21042763,-1.4680659,-5.076146609,0.576152531,-0.023131371
3.012998104,7.151703667,0.494227056,-6.210108025,-1.467427016,-5.075188271,0.576472071,0.023624897
3.013997078,7.162887252,0.5082873,-6.192210145,-1.45688543,-5.059854863,0.590531831,0.023624897
3.014997959,7.162887252,0.506689545,-5.887306975,-1.459760408,-5.059535417,0.588295051,0.023624897
3.015996933,7.151703667,0.495824811,-5.98990018,-1.46966311,-5.067202121,0.576791611,0.023624897
3.016995907,7.151703667,0.495185709,-6.072677875,-1.470301994,-5.066882675,0.576791611,0.023624897
3.017994881,7.144034923,0.49230975,-6.157692805,-1.473815856,-5.070396581,0.574874371,0.023624897
3.018994808,7.144034923,0.490711995,-6.204355135,-1.475413066,-5.071993811,0.572637591,0.023624897
3.01999712,7.141798206,0.490711995,-6.204355135,-1.475413066,-5.071993811,0.572637591,0.023624897
3.020998001,7.140839613,0.48911424,-6.20659237,-1.475732508,-5.072952149,0.572637591,0.023624897
3.021996021,7.146591171,0.491351097,-6.208190395,-1.47285753,-5.073271595,0.572957131,0.023624897
3.022995949,6.833770322,0.470899833,-6.227366695,-1.48563521,-5.093396693,0.550589331,-0.028517246
3.024010181,6.749414138,0.467704323,-6.22960393,-1.489468514,-5.096910599,0.548352551,-0.028517246
3.025000095,7.083963095,0.483681873,-6.21873736,-1.47605195,-5.087327219,0.564649091,-0.028517246
3.026000977,7.146910702,0.487516485,-6.22001578,-1.476371392,-5.090202233,0.568803111,-0.028517246
3.027000904,7.173112244,0.492629301,-6.21745894,-1.47285753,-5.089882787,0.578389311,-0.028517246
3.028000832,7.177266147,0.494546607,-6.21809815,-1.474774182,-5.093716139,0.581904251,-0.028517246
3.028998852,7.18142005,0.497103015,-6.21809815,-1.477010276,-5.095313369,0.583821491,-0.028517246
3.030001163,7.184934891,0.498061668,-6.217139335,-1.476371392,-5.094993923,0.584460571,-0.028517246
3.031001091,7.20378722,0.51787383,-5.933969305,-1.463593712,-5.080938299,0.602993891,0.030112267
3.032001019,7.20378722,0.506689545,-6.063728935,-1.473176972,-5.092757801,0.590851371,0.030112267
3.033002853,7.200272379,0.506689545,-6.063728935,-1.473176972,-5.092757801,0.590851371,0.030112267
3.034000874,7.200911441,0.507967749,-6.034964485,-1.469982552,-5.088605003,0.591809991,0.030112267
3.034999847,7.186532546,0.501576729,-6.213943285,-1.477010276,-5.092118909,0.583182411,0.030112267
3.036000252,7.184934891,0.504133137,-6.21170605,-1.473496414,-5.092438355,0.585419191,0.030112267
3.036999226,7.178863802,0.502854933,-6.20914921,-1.472218646,-5.091799463,0.583821491,0.030112267
3.038000107,7.174390368,0.499339872,-6.208829605,-1.472538088,-5.092438355,0.579667471,0.030112267
3.039000988,7.156177101,0.479208159,-6.226727485,-1.488190746,-5.109049547,0.558897371,0.030112267
3.040000916,6.858054678,0.478569057,-6.2212942,-1.484357442,-5.102341181,0.557299671,-0.026071072
3.040999889,6.970849121,0.484640526,-6.2149021,-1.477010276,-5.092757801,0.564010011,-0.026071072
3.041999817,7.016542054,0.485279628,-6.212025655,-1.473815856,-5.087327219,0.565927251,-0.026071072
3.043001175,7.15266226,0.489433791,-6.21042763,-1.46966311,-5.079341069,0.570081271,-0.026071072
3.044000149,7.151064605,0.488794689,-6.21042763,-1.468385342,-5.075188271,0.571039891,-0.026071072
3.045002937,7.151064605,0.488794689,-6.21042763,-1.468385342,-5.075188271,0.571039891,-0.026071072
3.04599905,7.147549764,0.488155587,-6.21042763,-1.468385342,-5.071354919,0.571039891,-0.026071072
3.046999931,7.140200551,0.485599179,-6.20914921,-1.471899204,-5.067841013,0.568483571,-0.026071072
3.048002243,7.153620853,0.502535382,-5.84863477,-1.46167706,-5.051549267,0.584460571,-0.026071072
3.049000263,7.15905288,0.507009096,-5.841283855,-1.457204872,-5.048993699,0.588934131,0.018954277
3.050000191,7.146591171,0.493268403,-6.063089725,-1.468385342,-5.062090985,0.576152531,0.018954277
3.051000118,7.145632578,0.491670648,-6.194127775,-1.47285753,-5.069118797,0.573915751,0.018954277
3.051998138,7.143715392,0.489433791,-6.20595316,-1.475413066,-5.073271595,0.571998511,0.018954277
3.052998066,7.144673985,0.491031546,-6.207551185,-1.475732508,-5.076146609,0.573276671,0.018954277
3.053997993,7.146591171,0.492629301,-6.20851,-1.47445474,-5.079021623,0.574874371,0.018954277
3.054998875,7.155218508,0.494866158,-6.208190395,-1.47285753,-5.080618853,0.576472071,0.018954277
3.056001186,6.8459125,0.475373547,-6.2276863,-1.486912978,-5.103299519,0.556021511,0.018954277
3.057003975,6.8459125,0.475373547,-6.2276863,-1.486912978,-5.103299519,0.556021511,0.018954277
3.057999134,7.047856092,0.486877383,-6.216500125,-1.47605195,-5.096271707,0.566566331,0.018954277
3.058999062,7.077252944,0.493587954,-6.2149021,-1.473176972,-5.095313369,0.573276671,-0.010313988
3.059994221,7.077252944,0.493587954,-6.210747235,-1.46966311,-5.091160571,0.579987011,-0.010313988
3.061005116,7.186532546,0.499020321,-6.21170605,-1.469982552,-5.092438355,0.580306551,-0.010313988
3.062003136,7.189408325,0.499339872,-6.213304075,-1.46966311,-5.092438355,0.581584711,-0.010313988
3.063001156,7.191645042,0.499339872,-6.21298447,-1.470940878,-5.093716139,0.581265171,-0.010313988
3.06400013,7.208580185,0.517234728,-6.198602245,-1.45848264,-5.079979961,0.598520331,-0.010313988
3.065000057,7.206662999,0.519152034,-5.96049652,-1.46007985,-5.078382731,0.601396191,-0.010313988
3.066000938,7.197077069,0.510843708,-6.00460201,-1.46966311,-5.086688327,0.593407691,-0.010313988
3.066999912,7.193562228,0.509245953,-6.042635005,-1.470301994,-5.087007773,0.592129531,0.005300045
3.067998886,7.183656767,0.502535382,-6.17143582,-1.47605195,-5.093077247,0.587016891,0.005300045
3.069000244,7.183656767,0.502535382,-6.17143582,-1.47605195,-5.093077247,0.587016891,0.005300045
3.070002079,7.175348961,0.498061668,-6.21298447,-1.478607486,-5.094355031,0.581904251,0.005300045
3.070999146,7.165123969,0.49550526,-6.210747235,-1.475413066,-5.090202233,0.578708851,0.005300045
3.071997166,7.159691942,0.49230975,-6.20914921,-1.474774182,-5.084132759,0.574235291,0.005300045
3.072997093,6.833770322,0.471219384,-6.22640788,-1.486912978,-5.096591153,0.551547951,0.005300045
3.073995113,6.811722683,0.467065221,-6.22704709,-1.488510188,-5.094993923,0.544518071,0.005300045
3.074995995,6.811722683,0.481125465,-6.212664865,-1.471899204,-5.076785501,0.560495071,0.005300045
3.075994015,7.065110766,0.481125465,-6.212664865,-1.468704784,-5.070077135,0.562092771,-0.000321865
3.076993942,7.137005241,0.484960077,-6.206272765,-1.467427016,-5.066563229,0.565288171,-0.000321865
3.07799387,7.135727117,0.486557832,-6.20403553,-1.467107574,-5.064007661,0.566246791,-0.000321865
3.078995228,7.134768524,0.486557832,-6.20339632,-1.467746458,-5.065924337,0.566566331,-0.000321865
3.079997063,7.134768524,0.486557832,-6.203076715,-1.470301994,-5.067841013,0.564968631,-0.000321865
3.080995083,7.133809931,0.484001424,-6.203076715,-1.470301994,-5.067841013,0.564968631,-0.000321865
3.082002163,7.150425543,0.503813586,-5.95857889,-1.458163198,-5.053146497,0.584141031,-0.000321865
3.083000183,7.149786481,0.499659423,-6.065007355,-1.465510364,-5.063368769,0.581904251,-0.000321865
3.084000111,7.146910702,0.496783464,-6.158971225,-1.470621436,-5.071674365,0.578708851,-0.000321865
3.084999084,7.145952109,0.492948852,-6.208829605,-1.476690834,-5.079341069,0.575832991,-0.002846718
3.085999012,7.154898977,0.497422566,-6.20723158,-1.473496414,-5.079979961,0.578069771,-0.002846718
3.086999893,7.160970066,0.496144362,-6.20723158,-1.473815856,-5.083493867,0.576791611,-0.002846718
3.087999821,7.16863881,0.496783464,-6.206911975,-1.473176972,-5.086688327,0.575193911,-0.002846718
3.089000225,7.159372411,0.479208159,-6.223531435,-1.486593536,-5.105535641,0.558897371,-0.002846718
3.090000153,6.841439066,0.480166812,-6.22512946,-1.484996326,-5.107132871,0.559855991,-0.002846718
3.09100008,6.977559272,0.492629301,-6.219056965,-1.475093624,-5.100105059,0.572957131,-0.002846718
3.092000008,7.091631839,0.493268403,-6.222253015,-1.476690834,-5.102980073,0.575193911,-0.002846718
3.093000889,7.091631839,0.493268403,-6.222253015,-1.476690834,-5.102980073,0.575193911,-0.002846718
3.094003201,7.189727856,0.500937627,-6.217778545,-1.470301994,-5.098507829,0.584460571,-0.002846718
3.095002174,7.195479414,0.501257178,-6.22001578,-1.471899204,-5.100424505,0.585099651,0.003547668
3.095999241,7.201550503,0.499659423,-6.21873736,-1.474774182,-5.099785613,0.584460571,0.003547668
3.096999168,7.201230972,0.497103015,-6.219056965,-1.476690834,-5.100743951,0.582223791,0.003547668
3.09800005,7.212734088,0.513080565,-5.935247725,-1.465190922,-5.082535529,0.599798491,0.003547668
3.098999977,7.211775495,0.518512932,-5.852150425,-1.46167706,-5.078382731,0.603632971,0.003547668
3.100003242,7.19420129,0.505730892,-6.077791555,-1.472538088,-5.086049435,0.592449071,0.003547668
3.100999832,7.182059112,0.50189628,-6.158971225,-1.475093624,-5.084452205,0.588934131,0.003547668
3.102000237,7.171195058,0.495824811,-6.213943285,-1.477968602,-5.086368881,0.581904251,0.003547668
3.103000164,7.161609128,0.492629301,-6.213304075,-1.477968602,-5.083813313,0.577430691,-0.009198189
3.104000092,7.155538039,0.491990199,-6.208829605,-1.47605195,-5.081257745,0.573596211,-0.009198189
3.105001926,7.155538039,0.491990199,-6.208829605,-1.47605195,-5.081257745,0.573596211,-0.009198189
3.106001854,7.151384136,0.487836036,-6.20467474,-1.473815856,-5.076785501,0.569442191,-0.009198189
3.107000828,6.867640608,0.468023874,-6.220335385,-1.486274094,-5.091799463,0.545476691,-0.009198189
3.108001232,6.954872571,0.4763322,-6.21042763,-1.474135298,-5.077104947,0.554104271,-0.009198189
3.109002113,7.065110766,0.481445016,-6.209468815,-1.470621436,-5.074549379,0.561453691,-0.009198189
3.110002995,7.129975559,0.491031546,-6.203715925,-1.46487148,-5.066563229,0.571359431,-0.009198189
3.111000061,7.127738842,0.488475138,-6.206272765,-1.467427016,-5.069118797,0.570400811,-0.009198189
3.112000942,7.131253683,0.48911424,-6.20339632,-1.468385342,-5.068799351,0.571998511,0.020599365
3.112999916,7.135088055,0.486877383,-6.203715925,-1.470940878,-5.071993811,0.568803111,0.020599365
3.11399889,7.153940384,0.50189628,-6.187735675,-1.458802082,-5.058577079,0.583182411,0.020599365
3.115000248,7.16224819,0.503813586,-5.913514585,-1.460718734,-5.057618741,0.583821491,0.020599365
3.115999222,7.161928659,0.498381219,-6.096328645,-1.466788132,-5.065604891,0.578708851,0.020599365
3.11700201,7.161928659,0.498381219,-6.096328645,-1.466788132,-5.065604891,0.578708851,0.020599365
3.118001938,7.164804438,0.498381219,-6.0614917,-1.470301994,-5.069438243,0.578708851,0.020599365
3.118999958,7.165763031,0.493907505,-6.210108025,-1.47445474,-5.079341069,0.578389311,0.020599365
3.120001793,7.174070837,0.49870077,-6.215221705,-1.47445474,-5.087646665,0.583501951,0.020599365
3.121001244,7.182378643,0.501576729,-6.21618052,-1.475732508,-5.092757801,0.584141031,-0.022802353
3.121997833,7.186532546,0.499020321,-6.215221705,-1.47605195,-5.097549491,0.581904251,-0.022802353
3.122999191,6.879782786,0.478249506,-6.230562745,-1.490107398,-5.117674589,0.559855991,-0.022802353
3.123999119,6.879782786,0.476971302,-6.231841165,-1.49202405,-5.120230157,0.556660591,-0.022802353
3.124999046,7.047856092,0.490711995,-6.221613805,-1.479565812,-5.108730101,0.569761731,-0.022802353
3.125998974,7.130934152,0.496463913,-6.217778545,-1.47445474,-5.101702289,0.577430691,-0.022802353
3.126998901,7.192923166,0.502535382,-6.215221705,-1.468704784,-5.095313369,0.584141031,-0.022802353
3.127997875,7.189727856,0.502535382,-6.21681973,-1.467746458,-5.094993923,0.584460571,-0.022802353
3.128999233,7.189727856,0.499659423,-6.217778545,-1.46966311,-5.092757801,0.580626091,-0.022802353
3.130002022,7.185893484,0.499659423,-6.217778545,-1.46966311,-5.092757801,0.580626091,-0.022802353
3.130998135,7.183017705,0.498061668,-6.213943285,-1.46966311,-5.088285557,0.579347931,0.024940968
3.131997108,7.179502864,0.50189628,-6.040717375,-1.469024226,-5.076466055,0.581904251,0.024940968
3.132997036,7.175668492,0.502854933,-6.034964485,-1.469024226,-5.078382731,0.583821491,0.024940968
3.13399601,7.161289597,0.498061668,-6.101442325,-1.472538088,-5.077743839,0.579347931,0.024940968
3.134995937,7.14946695,0.493587954,-6.204994345,-1.475732508,-5.078382731,0.575513451,0.024940968
3.135995865,7.14946695,0.493587954,-6.204994345,-1.47445474,-5.075188271,0.574874371,0.024940968
3.136993885,7.138922427,0.492629301,-6.20531395,-1.472218646,-5.071674365,0.574874371,0.024940968
3.137995243,7.136046648,0.488475138,-6.210108025,-1.473496414,-5.074549379,0.568164031,0.024940968
